Q_val;R_val;S_val;RR_l_0/RR_l_1;signal_std;seq_size;label
-0.1762;0.2339;-0.5128;-0.4354;-0.1355;0.929;2.0
1.8499;-1.3718;2.0998;0.0575;0.0539;0.7942;2.0
1.6019;-1.4591;0.8048;-0.8379;-0.4935;-0.904;2.0
0.1135;0.0178;1.7614;2.3758;0.7546;-0.5536;2.0
0.0167;-0.0624;1.3038;-1.2535;0.4406;-0.2841;2.0
2.0219;-0.3665;1.2423;-0.1097;2.2001;-2.2249;2.0
0.0545;0.6336;-3.2264;0.8599;1.1811;-1.3084;2.0
-0.0103;0.9289;-2.5116;0.7226;1.0882;-0.958;2.0
2.7983;0.0895;1.6942;0.3916;2.4115;-1.2814;2.0
0.1707;0.0342;1.5898;1.8744;0.1504;2.0881;2.0
-1.5232;-0.8586;-0.9885;-0.237;0.2848;0.0664;2.0
-0.0035;-1.4106;-3.0096;-0.2431;0.1107;0.9829;2.0
0.0134;-0.7833;-0.8641;-1.0709;-0.0909;0.282;2.0
1.9219;-1.4147;1.1098;-0.1097;-0.4061;-0.8501;2.0
2.9617;-0.8225;0.9306;0.0952;0.1101;0.0125;2.0
2.0694;-1.3608;1.0266;-0.5522;-0.3896;-1.7127;2.0
-0.1482;1.1988;-0.5518;2.7956;1.1328;2.1151;2.0
-0.4617;-0.3565;1.3974;2.9486;0.297;0.4438;2.0
1.3712;-0.043;-0.9663;0.006;-0.2571;0.2281;2.0
-0.0611;2.1298;-0.4889;-0.2701;1.324;1.0907;2.0
0.2147;1.0047;-2.5175;1.0863;1.1438;-1.1197;2.0
-1.7704;1.9767;-2.4319;-1.295;4.1386;-1.4162;2.0
0.247;-0.1065;1.4909;1.1044;0.4699;-0.7962;2.0
1.3697;2.1613;-2.2156;-0.1616;2.1781;0.7133;2.0
2.0504;-1.0762;2.2068;0.9022;0.7943;-0.4727;2.0
2.2203;-0.7169;1.0379;1.8633;1.8745;-1.1467;2.0
-1.0693;1.3324;-1.1919;-0.1559;1.2507;1.3872;2.0
-0.1046;-0.056;1.1283;0.8441;0.3422;0.6055;2.0
1.4705;-1.5312;1.8644;0.1425;0.0068;0.7942;2.0
3.1694;-0.0623;1.7434;-0.0094;2.351;-0.904;2.0
2.0626;-0.3481;1.3881;1.465;1.8616;-1.1467;2.0
1.716;-1.5121;1.9024;2.0263;-0.5308;-0.7423;2.0
-0.4275;1.4008;-0.5956;-0.598;1.1517;1.0368;2.0
1.3924;-0.7828;0.6882;1.0732;1.5439;-1.0658;2.0
0.1304;-0.0233;1.3376;0.4927;0.5048;-0.6075;2.0
2.1933;-1.2873;0.0925;0.4523;0.8646;-0.2841;2.0
-0.1421;1.3277;-0.6375;2.2024;1.1426;0.6325;2.0
-0.3479;2.6175;-1.1646;-0.1443;4.2327;-1.3893;2.0
3.3688;0.0821;1.9692;-2.4034;2.5715;-1.1197;2.0
0.1751;-0.1184;1.6075;0.2809;0.5591;-1.0658;2.0
-0.6006;-0.5702;-1.2936;0.0452;-0.2051;1.0368;2.0
0.2629;1.4609;-2.2052;-0.1424;2.6057;-1.1467;2.0
